id,admitted,test_score,ap,avg_ap,sat_subjects,gpa,female,minority,international,sports,school,early_app,alumni,program,add_info
H47M5T6R4U,0,2300,1,5,3,4,1,0,0,0,Yale,1,0,Political Science,
4BXFZB5R53,0,2300,7,5,2,3.96,0,0,0,0,Yale,0,0,,Cross country 7th through 12th grade two practices virtually every day throughout high school Mu Alpha Theta 10th through 12th Science NHS 11th through 12th NHS 11th through 12th Food bank volunteering 10th and 12th grade
8N44H07UJ5,0,2300,7,4.857142857,3,4,0,0,0,0,Yale,0,0,Mathematics,Quiz bowl 4 years 5 10 hr wk all school year co captain Chamber Orchestra viola 3 years 1 5 3 hr wk all school year principal chair Music composition came second in statewide contest National Merit Finalist All State Orchestra 2 years 2nd chair viola AP Scholar with Distinction National AP Scholar most likely 
FNDECPSW3J,0,2300,6,3.833333333,3,3.9,0,0,0,0,Yale,1,0,Earth and Environmental Engineering,President of NHS president founder of Science Club co president co founder of FIRST Robotics Club Eagle candidate in Boy Scouts four years on varsity tennis and co captain senior year humorous interpretation in speech and debate theaterWinner of the American Mathematics Competition at Durango High School for grades 11 12 in 2011 2010 2011 outstanding Junior in Mathematics at DHS 2011 2012 outstanding Senior in English at DHS National Merit Scholar Finalist AP Scholar with Honor Order of the Arrow in Boy Scouts
XNTEQGQ5J4,1,2300,6,4.833333333,2,4,1,0,0,0,Yale,0,0,Engineering,
VKNPMHNMT3,0,2300,5,4.8,3,4,0,0,0,0,Yale,1,0,,
WDMHDWOJQT,0,2300,2,5,2,3.9,1,0,0,0,Yale,0,0,Asian,Asian Society Cohead 2014 The Milton Paper photo editor 2013 3014 Award winning and published illustrator and painter 2010 2014 Published children s book illustrator 2011Persky Art Award for best work of art Math award Multicultural award Cum laude Art award Scholastic regional art award 2x gold winner
QGN7NMCVS6,0,2300,3,5,3,4,1,0,0,0,Yale,0,0,biology,Student government varsity basketball 4 years NHS altar service varsity soccer 4 years varsity track 2 years National Merit commendable AP Scholar most involved high school 3 years
052472OYWQ,0,2300,7,5,3,4,1,0,0,0,Yale,0,0,Global Health,
YV93L1LOGS,1,2300,0,0,0,4,1,0,0,0,Yale,0,0,Computers,
R6AXFJ1DS3,0,2300,0,0,3,3.87,0,1,0,0,Yale,1,0,Economics,National Honor Society 5hrs week 20wks yr Treasurer President Young Democrats of America 2hrs week 30 wks yr Chapter founder and President Speech Debate 20 hrs week 15 weeks yrs Co PresidentNational Merit Scholar Eagle Award
B7THEX5RHX,1,2300,6,4.833333333,4,3.99,1,0,0,0,Yale,1,0,political science,
AT7AOXAP2M,1,2300,7,5,3,3.99,0,1,0,0,Yale,1,0,Astronomy,tri lingual english arabic french 
5D2ZDKFALD,0,2300,4,5,3,3.8,0,0,0,0,Yale,0,0,History,Theatre Tennis WritingNational Merit Semifinalist Various Honor Societies
YW9H5GAQPD,0,2300,7,4.428571429,2,3.94,1,1,0,0,Yale,0,0,Public Health,Color Guard 3 years 25 hr wk 23 wk yr Senior Leader and Soloist Member of Advanced Lines Chamber and Symphonic Orchestra 1 year 5 hr wk all year not including practice or lesson time Best Buddies 2 years 5 hr wk all year Peer Buddy French Club 1 yr 2 hr wk all year Missions work teaching Bible Clubs and Sunday School 4 years 1 10 hr wk all year Teacher or Counselor National Honor Society Black Scholars Program AP Scholar with Honor National Merit Scholar National Achievement ScholarI do not know what impact my recommendations had I did not interview with any of the schools I was accepted to except for Duke I did interview with Duke Harvard Brown and MIT and they did not go that well I m very shy My essays also were not very good in my opinion 
A7TS61XYI6,1,2300,7,4.714285714,3,4,0,0,0,0,Yale,1,0,International Relations,School Extracurricular Four years of student council senior class president editor in chief of school newspaper president of Junior State of America chapter 11 and 12 grade founder of school wide political editorial publication head counselor of school leadership retreat Other Extracurricular monthly columnist for local newspaper 35 columns published barista at downtown coffee shop and art gallery camp counselor for 3 summers Outward Bound Maine sailing expedition Interfaith Building Katrina Relief in Gulfport MS elementary school tutoring student representative to the Wake County Student Health and Action Committee only rep for 120 000 student Sports Four years of cross country Top 5 runner junior and senior year for very good team three years of swimming three years of outdoor track one year winter track Winner of the Horner Foundation Summer Grant valued at 3750 financed Outward Bound winner of the National Council of Teachers of English Writing Achievement Award North Carolina Scholastic Media Association First Place in Editorial Writing school Service Club National Honor Society Latin Honor Society selected as speaker for church public speaking stewardship team Third Place Winner in IB writing contest Morehead Cain Scholarship Recipient Robertson Scholarship Finalist Phi Beta Cappa Writing Contest Honorable MentionGPA in my school is done on a 6 0 scale but this form won t allow it Actual GPA was 5 39
6MY6B641VS,0,2300,7,4.428571429,5,3.89,0,0,0,0,Yale,1,0,Music and or Psychology,AP Exams Music Theory 5 Calculus AB 5 English Language 5 English Literature 4 French Language 4 Macroeconomics 4 Microeconomics 4 US History 4 European History 3 Physics B 2 I applied to Yale SCEA and was deferred to the regular round I was then denied admission I was waitlisted RD at Princeton Columbia and Stanford and accepted spots on all three waitling lists Placed on extended waitlists for Stanford and Columbia Ultimately denied at Stanford and Princeton will find out from Columbia in July 
5IO8FVSWBP,0,2300,2,5,5,4,0,0,0,0,Yale,1,0,Biology,
35E9DY6TMM,0,2300,0,0,3,4,1,0,0,0,Yale,0,0,,JHU CTY Existentialism Summer 2006 3 weeks lived on campus at Dickinson College JHU CTY Creative Writing Summer 2007 3 weeks lived on campus at Dickinson College JHU CTY Music Theory Summer 2007 3 weeks lived on campus at Dickinson College JHU CTY Physics Summer 2008 3 weeks lived on campus at Dickinson College JHU CTY Philosophy of Mind Summer 2008 3 weeks lived on campus at Dickinson College Not Back to School Camp Summers 2007 2009 total 5 weeks For all 4 high school years I was a volunteer actor at Castle of the Damned a highly rated haunted house of sorts total 150 hours community service FINISH LATER FINISH LATER I am unschooled This basically means that everything I did in my years of high school I chose to do myself I had no weekly quizzes to keep track of my studies no set curriculum telling me what to be studying Everything I did and learned was in accordance with my own interests and I was motivated by myself alone to do these things 
GLRHJIG5CS,0,2300,7,4.428571429,2,3.98,1,0,0,1,Yale,0,0,Cognitive Science,Track Basketball manager Site Council 2 service hours a week Tutor for USD 418National Merit Finalist Four time letter winner in track AP Scholar with Distinction Governer s Scholar Kansas Honors ScholarThe only college that I interviewed with was Princeton 
1GS6JSE33T,0,2300,3,4.666666667,2,3.9,0,0,0,0,Yale,1,0,Biology,Ambassador for Christ Corps 2007 08 Model United Nations Latin Club Future Physicians Club Trip to Mexico Build a Miracle 2007 Reuben H Fleet Science Center Summer Camp Assistant Summer 2007 Child Care Assistant at Whispering Winds 2006 and 2007 St Gregory the Great Eucharistic Minister2007 2008 Outstanding Junior citizenship academics and extra curricular activities 2008 Yale Book Award leadership outstanding personal character intellectual promise 2008 San Diego Union Tribune Scholar Athlete Varsity Tennis Team National Honor Society California Scholarship Federation Novice Academic League Spring 2006 Novice Academic League Captain Spring 2007 Junior Varsity Academic League Captain and MVP Spring 2008 I think my teacher recommendations will have a significant positive impact 
YSL6499HMH,0,2300,3,4.333333333,3,3.99,1,0,0,0,Yale,0,0,,High School Science Bowl Grades 9 12 Captain Senior Year 2hrs wk Middle School Science Bowl Grades 11 12 Founder Assistant Coach 1hr wk Math Team Grades 9 12 2hr wk Palouse Discover Science Center Grades 10 12 Planetarium Educator Host 3 hrs wk Key Club Grades 9 12 2hr wk Physics Research Summer Grade 12 12 hrs wkIntel Semi finalist National Merit Commended AP Scholar with Distinction Over 45 Individual Math Awards including several 1st places at National State and Regional levels Science Bowl Qualified for Nationals Sophomore and Senior Years National Youth Science Camp Selectee HOBY Ambassador Girls State Senate Majority Leader SIMUW SelecteeExcellent Recommendations Adequate Excellent Interviews
ZBCLK86OKJ,1,2300,0,0,2,4,1,1,0,0,Yale,0,0,,
KORTQAVFLS,1,2300,7,4.857142857,2,4,0,0,0,1,Yale,1,1,business,Baseball award winning newspaperBook Award
XSR4RL1VNC,0,2300,5,4.4,0,3.99,1,0,0,0,Yale,1,0,,
DSC936TJUI,0,2300,3,5,3,3.8,0,0,0,0,Yale,1,0,Political Science,
IZ6T6XQV7B,0,2300,1,5,3,4,1,0,0,0,Yale,0,0,English,Editor school paper president honors society SGA advisory board volunteered at library teaching assistant part time work at local library honors scholar at community collegeEnglish Division student of the year newspaper service recognition
96O2PCO0VI,1,2300,0,0,2,4,1,0,0,0,Yale,1,0,,
PTOJ4PWF80,0,2300,4,5,4,3.9,0,0,1,0,Yale,0,0,,
GRK869906O,0,2290,6,4.666666667,4,4,1,0,0,0,Yale,0,0,Molecular and Call Biology,Volleyball varsity club executive club opera club waitress at Glen EddyNational Merit Scholarship Program Letter of Commendation DAR Good Citizen Award 
G1K80XTXX5,0,2290,4,4.5,3,3.92,0,0,0,0,Yale,0,0,undecided,part time full time in the summer year round job as a staff member in an organization that assists mentally handicapped people in recreational activities 10th 11th 12th bagpipes 11th 12th football 9th 10th 11th track 9th 10th president of business club 12th NHS Mu Alpha Theta Illinois State Scholar Who s Who among High School Scholars National Society of High School Scholars Spanish National Honor Societyawesome recommendation from an English teacher who I continuously challenged in class took most rigorous curriculum offered wrote essay about the increasing importance of helping mentally challenged people as H S went on 
NXPUBKE6IL,0,2290,3,4,3,4,1,0,0,0,Yale,0,0,English,Varsity Tennis 4 years 12 hours week Interact Club 4 years Events Coordinator 7 hours week California Scholarship Federation Club 4 years Vice President 4 hours week Piano 5 years 7 hours weekValedictorian of Class of 2010 National Merit Commended Student
FRU3F36BQD,1,2290,0,0,3,4,0,0,1,0,Yale,0,0,Economics,
OEICADYGG9,0,2290,4,5,4,4,1,0,0,0,Yale,0,0,Economics,Political Group Founder Chair Teenage Republicans 9th District Vice Chair Debate Forensics Captain Ballet Chinese School NHS Legal Assistant Paid Campaign Staff Politics Volunteered at Teen Court Food BankUS Congressional Page Summer 2006 Invited to GOP National Convention 2004 National Merit Scholarship Recipient Telluride Association Room and Board Scholarship Various Forensics Debate AwardsInterviews went well for Georgetown Harvard and Telluride not so well for Princeton and Yale Proficient in Chinese French Took SAT I once at beginning of Junior Year Extracurriculars Extremely bent towards leadership social studies Volunteered 1 000 hours for political campaigns
Z8RTL8UM5F,0,2290,3,4,2,3.85,1,1,0,0,Yale,0,0,Political Science and International Relations,President Treasurer Speech and Debate Team currently planning tournament Vice President Secretary Committee Chair Business Prof of America Art Club NAHS Writing Club SNHS Volunteering at a hospital Current projects creating a diversity initiative in honors classes Also working on the first mural in my high school National Merit Semifinalist National Achievement Semifinalist only student in district to earn both honors 2 Academic Letters maximum pos 1 Letter for UIL 1 Letter for Debate Outstanding Student in AP English and Drawing 2 Distinguished Program Graduate 3rd place at UIL State Ready Writing only student to qualify from school Some awards for Drawing Artwork featured in various art shows and buildings Artwork and Writing published in literary magazine Several invitational contest awards for Speech and Debate Double Qualifier for Texas State Debate meet in Oratory only one from school 1st place award in school poetry contest every year performed pieces at a local bookstore
DQOXZXOBW3,0,2290,4,5,4,3.82,1,0,0,0,Yale,1,0,Mathematics,Youth Government 6 hrs wk 20 wks yr 10 11 Clarinet Bass Clarinet 15 hrs wk 45 wks yr 9 12 Chamber captain German Club 2 hrs wk 25 wks yr 10 12 Pres VP Treas Swim team 20 hrs wk 12 wks yr 9 10 German tutoring 2 hr wk 20 wks yr 11 Youth representitive on city museum board 2 hrs wk 5 wks yr 12 Various odd jobs and summer experiencesNational Merit Finalist 12 National German Honor Society 10 12 AP Scholar with Honor 12 German National Exam 90th percentile AATG Honorable Mention 10 German National Exam 87th percentile 11 German Consulate Award school award Illinois State Scholar 12 Most Valuable Lobbyist 10 Division I solo 10 11 Academic Letter every semester Local version of National Honor Society 12 Positives Truly passionate learner I am neither a grind nor do I complete only the bare minimum for the grade My supplemental letter of recommendation was excellent The teacher who wrote it knew me very well and really liked me and captured my personality quite well I thought I know that everyone says that their recs are great but mine are Double legacy at Princeton although of course I did not apply ED Hopefully I will still get a bit of a boost RD Essays were strong Main essay was about my love of books and reading I attempted to reveal my personality w o being too heavy handed and I think I did that I am a strong writer and have a defined voice in print and I think that this came across in my essays and short answers I had excellent interviews for Princeton Yale Brown and Carleton I pride myself on being well spoken and having an easy manner Female math major in Mulitvariable Calc who is also strong in the humanites minor plus maybe Negatives Weak extras for the Ivies probably I don t have much to say here I know now and have always known that they are pretty average but I never really cared to up the ante I don t think that they are terrible but certainly not ber impressive GPA rank not nearly as perfect as many but they are better within the context of my school than many might initally think I had a slightly rough transition during freshmen year receiving 2 3 of my B s then and permantantly depressing my rank and GPA Unweighted GPA without freshmen year 3 91 and rank 8 THOUGHTS I guess my admissions season went okay Obviously I didn t get into my top 4 choices so I can t say it went great but I m certainly going to a top tier elite college so I didn t tank either Perhaps this seems obvious but admissions to highly selective colleges is not based simply on raw intelligence anymore there are too many smart kids I think I m positive that my test scores and academic record prove that I am at least as smart if not smarter than the average Yale Princeton etc student but obviously I couldn t hold up in the other areas especially extras My extras weren t terrible but it doesn t take much to fall out of the mere 7 of admitted RD applicants at these schools I would say to focus on schools that are still excellent and elite but where for a variety of reasons the door is open just a little bit wider For example Wellesley doesn t have as deep of an applicant pool because it s a women s college and they are thin on midwesterners and no one else from my HS applied All these things made my path much easier at Wellesley Apply to a variety of schools and be realistic if you don t have a top 10 rank don t apply to a bunch of schools where that is basically a requirement for admission because unless you are a true star in some other way you are basically not going to get in Keep your head up acceptance waitlist rejection letters don t prove how smart not smart you are or your worth as a person Finally remember that nobody cares as much as you do right now My parents both went to Princeton and I can promise you this didn t allow them to breeze through life without any worries There were still plenty of hard times monetary and otherwise We are comfortably upper middle class now but my parents worked hard and I can assure you that our neighborhood is NOT filled with only Ivy grads Honestly I will go out on a limb and say that if making money is your number one priority an elite education might be a waste for you There s no judgment intended in that statement just my belief that an elite school is primarily about the learning Sure you ll meet lots of well off grads of Ivies and other top Universities and LACs but those people were probably already pretty well off when they enrolled Hard work trumps a fancy name on your degree promise 
TQ9PIOZBRB,0,2290,4,5,2,3.85,1,0,0,0,Yale,0,0,Sociology Economics,4 years Varsity Scholastic Bowl Captain of JV Scholastic Bowl Team for 1 year 2 hrs week plus weekly all day tournaments Captain of Varsity Scholastic Bowl Team for 1 year 2hrs week plus weekly all day tournaments Treasurer Secretary of Foreign Exchange Club for 1 year 1hr week Props Running Crews Publicity for Fall Musical 2010 2011 2012 12hrs week 9 weeks year International Thespian Society Model UN 2 years 1hr week plus occasional all day and overnight conferences National Honor Society 2 years 1hr week of volunteering mostly in a church audiovisual department Science Bowl Volunteer Assistant CoachA bunch of scholastic bowl team awards MVPs All Star All Sectional player etc AP Scholar with Honor NCTE Achievement Award in Writing National Merit Scholar Illinois State Scholar some writing contestsRecs were probably good Harvard interview went very well Yale didn t because I was very sick when I went Should have checked essays against what colleges wanted 
AHDMRH6WD8,0,2290,7,4.571428571,4,4,0,0,0,0,Yale,0,0,, Spent 6 weeks at science research camp Young Scholars Program at Florida State University Drum major for two years in Winter Springs High School Band Member of National Honor Society Science National Honor Society Mu Alpha Theta Latin Honor Society and Tri M Music Honor Society Play trumpet piano in Florida Symphony Youth OrchestraNational Merit Scholarship recipient Summa cum laude and Magna cum laude awards on National Latin Exam All State Band and Orchestra on trumpet All County Band Numerous regional and state level awards on piano
6QMWEFQ98V,0,2290,7,4.714285714,2,3.57,0,0,0,0,Yale,0,0,Neuroscience,
ZOXSGKQ1LU,0,2290,7,4.571428571,3,3.8,1,0,0,0,Yale,1,1,International Studies,
HAU03SHCC3,0,2290,3,4.333333333,2,3.92,0,0,0,0,Yale,0,0,,
AWJRU3LETY,1,2290,0,0,3,3.9,0,0,1,0,Yale,0,0,Mathematics,Math team president science club president STAND school chapter founder presidentMath amd science stuff MIT book award varsity letter golf As a fairly average math science student applying to HYPSM i m fairly certain my essays recommendations got me in to the schools i got in to Work hard on your essay as it matters more than you may suspect If you are very serious about attending these schools and your interested in math science it would be advisable to attend programs like PROMYS or RPI I regret not doing these things but i m ecstatic that i was lucky enough to get in nonetheless 
1J23EPTQ4E,0,2290,3,5,3,4,0,0,0,0,Yale,0,0,Biochemistry,
RR8JOVB5NA,0,2290,3,4.666666667,3,4,1,0,0,0,Yale,0,0,Mathematics,Math Club o Co president senior year o Treasurer junior year Journalism o Editor in chief senior year o Section editor junior year Key Club o Treasurer senior year o Co chair of All Night Volleyball tournament o over 150 hours of community service Orchestra o Dedicated member for 9 years o Involved in Full Orchestra Advanced String Orchestra and Chamber Orchestra Knowledge Masters o Participant since 7th grade o Won numerous national titles including 5 national Knowledge Masters Opens o Competed in tournaments at Harvard University in 2007 2008 Pennsylvania Governor s School of Information Society and Technology2008 Hugh O Brien Youth HOBY Leadership Award sole representative of State High in 2007 to attend the HOBY Leadership Forum at chapter of national leadership seminar 2008 National Merit Finalist and National Merit Scholarship Award winner National Council of Teachers of English NCTE Achievement Awards in Writing one of 525 students selected nationwide Placed 7th nationally in Les Grands Concours National French Exam in 2006 2008 RYLA Rotary Youth Leadership Awards one of three students selected to attend this conference in 2008 AP Scholar 2008 Member of National Honor Roll National Society of High School Scholars NSHSS National French Honors Society Sole recipient of the Principal s Award straight A s throughout High School
BUNH648V4Q,0,2290,7,4.714285714,3,3.48,0,1,0,0,Yale,0,0,Business,President Mentor Mentee organization 2 36 President Chemistry Club 1 36 Secretary Junior State of America Stanton Chapter 3 36 Secretary Stanton Chess Club 5 18 Secretary Physics Club 4 20 Science Editor MESHA School Newspaper 5 20 Contributor IB Magazine 1 25 Varsity Brain Brawl Team 2 18 Historian Young Democrats of Stanton 25 20 Academic Worldquest competition participant 5 10 Mu Alpha Theta math honor society 1 20 Junior Engineering Technical Society team 3 8 National Spanish Honor Society 1 10 Winner Freedoms Foundation Essay Contest Honarary Mention Ayn Rand Anthem Essay Contest Brain Brawl Junior Varsity Champions Duval Graduate Kumon Math Program Best Speaker Junior State of America State Convention Brain Brawl Varsity Champions Duval International Baccalaureate Diploma Candidate Best Speaker LeadAmerica Summer Conference National Merit ScholarMy recommendations were excellent while my interviews were good My essays were good but not extraordinary 
XZHNFG8DQL,1,2290,7,4.142857143,5,3.79,0,0,0,0,Yale,0,0,Math Physics,
ZLBA0GXH5J,1,2290,6,5,5,3.94,0,0,0,0,Yale,0,0,Computer Science,School Activities American Chemical Society Chem Bowl first place Math Club 4 years Academic All Stars 3 years Student Council 1 yr Science Olympiad 2 years Outside Clubs FTC Robotics team captain lead programmer lead mechanist numerous awards Extracurricular Activities Computer programming nine years of experience fluent in multiple languages and developed multiple projects including the popular online game Scandux and also recently an information display system for my school Video production recently completed an interview of high school students in China and was accepted for broadcast by TeenKidsNews Music Violin 100 on Level 6 6 years Youth Orchestra first violin 4 years Employment Intern for Corning Inc Highly commended work lightning fast progress NMS Semifinalist and most likely winner Math awards 2 first place awards for Alfred University William Varick Nevins III Math Competition third place award for CCC Math competition high scores on AMC tests participated in the ARML at Penn State Very good at programming has done numerous projects and interned at Corning Inc in an engineering department 
X0DWS7TJU4,0,2290,2,5,3,4,1,0,0,0,Yale,1,0,English,
PJMKG2T6US,0,2290,2,4,3,4,0,0,0,0,Yale,1,0,Mathematics,
GQJNCVPZT3,1,2290,6,5,3,3.8,0,1,0,0,Yale,0,0,English,Editor in chief of award winning school paper 9 12 15 hrs 40 wks Ballroom dancing 9 12 8 hrs 50 wks Founder of a literacy project for at risk children 9 12 8 hrs 45 wks LA Times internship 10 12 6 hrs 40 wksYale Book Award Byrd Scholarship various newspaper awardsMy interview for Penn did not go very well it was short and very forced 
30B3H4RXDP,0,2290,5,4.6,3,4,1,0,0,0,Yale,1,0,Chemistry,
SK93N1HXSN,1,2290,0,0,3,3.98,0,0,0,1,Yale,0,0,Biomedical Engineering,
KGIPSVAB4W,0,2290,1,5,2,4,1,0,0,0,Yale,0,0,Bioengineering,
R5UJ0MULX3,1,2290,7,4.857142857,3,4,0,1,0,0,Yale,0,0,geology,Employed as a church organist Select Choir Jazz Choir classical piano school accompanist church volunteer National Honor Society President Boy ScoutsTelluride Association Summer Program Valedictorian National Achievement Scholar National Merit Commended National AP Scholar Regional Classical Voice and Classical Piano Competition winner School and Regional Science Fair prizes Carnegie Mellon Summer Academy of Math and Science
163JOAE296,1,2290,4,4.25,3,3.97,0,0,0,0,Yale,0,0,Undecided,NHS Lots of hours Scientific Internship program Very selective 15 40 hours week 6 weeks XC Track Captain 3 years lots of awards 15 hours week Orchestra Double Bass Section Leader 12 years 10 hours week Chess Club 2 hours week Knitting Club 2 hours weekNational Merit Semi Finalist DUKE TIP Recognition High Scorer on National French Exam District Champion Cross Country Track All Region Orchestra Section LeaderI attended Montessori school through 9th grade Now I go to a top 50 nationally ranked public magnet school 
PKCG2R234F,1,2290,3,5,4,3.7,1,1,0,0,Yale,1,0,Spanish,AIDS Awareness Board 9 12 2 4h w 36w y cohead 12 Soccer 9 12 14h w 12w y varsity 12 Volleyball 9 10 and 12 14h w 12w y varsity 10 12 Community Service 4th grade tutoring 9 10 and 12 2h w 36w y Spanish peer tutoring 12 2h w 36w y Model UN 9 10 and 12 20 h w 1w y Yearbook 11 4h w 36w yAP Scholar National Achievement FinalistI spent my junior year in Spain 
GEQRPIDHSU,1,2280,3,5,2,3.98,1,0,0,0,Yale,0,0,Biochemistry,
W8R2MM10Q3,1,2280,7,4.714285714,4,3.98,0,1,0,0,Yale,1,0,Political Science Economics,
M55PYXG6GU,0,2280,7,5,5,3.85,0,0,0,0,Yale,0,0,Mechanical Engineering,Head and Treasurer of Collegiate Community Service Council 12th grade 11th grade Badminton Team Captain 12th 11th 10th and 9th grades Tae Kwon Do instructor 2nd degree black belt 12th 11th and 10th gradesDr Tapan Hazra 10th grade science award Britten 12th grade math award Osbourne 12th grade math award Malcolm Pitt Service Award I m playing Tennis at Caltech 
2LEVCN4CAT,0,2280,0,0,0,4,0,0,0,0,Yale,1,0,Undecided,
H1N2UM4P4F,1,2280,6,4.333333333,3,4,1,0,0,0,Yale,1,0,Geosciences Biology,STEM Exploration Days Boise State University 2012 2015 Senior Mentor Boise HS Science Club President 2013 2014 Writing Assistance Center Tutor 2012 2013 Math Assistance Center Tutor 2013 2014 Science Olympiad State 2012 2 gold 1 silver medals National Science Olympiad 2012 State 2013 2 gold 1 silver medals 2014 3 gold 1 silver medals Recycling Club EARTH Club Boise Architecture Project Home Host and Website Contributor Bishop s House interpreter and guide Boise River Sweep Boise Parks Department 2009 2012 Boise Y Swim Team 2011 2015 Captain 2014 2015 Regional Qualifier 100 200 500 1000 2nd place 1650 yd free Boise HS Varsity Swimming 2013 2014 State Qualifier 200 500 yd 6th in 500 8th in 200 in 2014 State Meet 2013 and 2014 Most Improved Swimmer Award Academic Award Piano Idaho Music Teachers Association Concerto Competition Superior Recognition 2011 2012 IMTA Sonatina Festival Superior Recognition 2011 2014 Rake Up Boise Adopt A Highway 8th Avenue Clean up Downtown BoisePresident s Education Award for Outstanding Academic Excellence 2012 National Honor Society AP Scholar with Distinction National Interscholastic Swimming Coaches Association Academic All American Scholar of the Year Award 2012 National Junior Honor Society Snake River USA Swimming Academic Achievement Award 2013 2014 Selected by National Science Foundation s Joint Science Education Program to participate in the 2012 Greenland Field School Kangerlussuaq Greenland with students from Greenland Denmark and the United States JSEP brings high school students to Arctic research sites to experience hands on science Idaho Space and Aerospace Scholar NASA program 2014 Boise State University Undergraduate Research Symposium 2014 2015
8B7JL08MF5,1,2280,1,3,3,4,0,0,0,0,Yale,0,0,Neuroscience,Varsity swimming cross country President of National Honors Society French horn in Symphony and Youth Symphony Choir Unified Partner for Special Olympics School Pride Award in Swimming Outstanding Senior in Math National Merit Finalist Presidential Scholars Semifinalist Lettered in swimming academics and music Member of All State Band and Orchestra Member of All Northwest Band and ACDA Northwest Honors Choir 
NIFKO937PW,0,2280,7,4.857142857,3,4,0,0,0,0,Yale,1,0,,Quiz Bowl Captain for four years state caliber team SCA President as a Senior Leo Club President as a Senior service organization VP as a Junior and member as a Sophomore Rize Up FCA Youth leader as a Senior and Junior National Honor Society member Part time job 15 hours week Organized various fundraisers through school organizationsAP Scholar with Distinction State finalist Intel science fair as a Freshman Various school academic awards Attended MST Governors School National Merit SemifinalistRepresentative of a state organization at the state and national levels Excellent recommendations Should have an excellent essay
BPSB8O0QO6,0,2280,4,5,2,4,0,0,0,0,Yale,0,1,International Relations,
66LP0MXZ1T,0,2280,5,4.4,3,3.97,0,0,0,1,Yale,1,1,chemistry,
X170VBR2XV,1,2280,3,5,4,4,1,0,0,0,Yale,1,0,,
V8LE2VW04A,1,2280,2,4.5,3,4,0,0,0,0,Yale,1,0,physics and philosophy,Chess Team 15 hrs wk 26 wks yr 9 12 Captain 11 12 Div B Science Olympiad Coach 4 hrs wk 12 wks yr 10 12 Math Team 5 hrs wk 14 wks yr 9 11 12 Robotics Team BEST Competition 15 hrs wk 6wks yr 11 12 Mu Alpha Theta 2hrs wk 16wks yr 9 11 Secretary 9 11 Group Workcamps w Churh Youth Group 40 hrs wk 1 wk yr 9 11Princetion University Book Award National Merit Finalist National Society of High School Scholars National Honor Society Missouri Glory Award for Knowledge George Washingtion Carver AwardMissouri Scholars Academy 2006 MSA is a highly selective three week summer program funded by Missouri for intellectually gifted students after their sophomore year The purpose of the program is to expose the students to classes activities and lectures usually not found in high schools The program brings together students in a way that encourages learning and communication between each other Students and Teachers as Research Scientists 2007 STARS is a six week research program funded by Pfizer and Solutia targeting rising juniors and seniors as well as teachers Students who are accepted conduct independent research projects under the supervision of a practicing research scientist By the end of the program participants write a 15 20 page technical report and make an oral presentation of the results American Society for the Communications of Mathematics National High School Championships competitor 2005 2007 I am a participant in the Program for Exceptionally Gifted Students PEGS an academic program for the St Louis region centered around providing a setting to challenge exceptionally gifted students to their highest potential Because there were no academically rigorous high schools near our home in Illinois my family and I moved to St Louis to utilize the resources of the PEGS and IB programs at Lindbergh High School For example after exhausting the math curriculum at LHS I persuaded PEGS to fund the use of the Stanford EPGY courses as an extension of my curriculum and for those to follow 
SDG24FBIES,1,2280,4,5,3,4,0,0,0,0,Yale,1,0,Undecided,Ultimate Frisbee team captain debate club captain Its Academic Teamm Science Bowl TeamNational Honor Society Member French Honor Society member recipient of Mark Curtis Award for the Humanities Recipient of University of Pennsylvania Book Award Canadian Wildlife Services Certificate of Appreciation 2 National Merit Finalist
HU8SRBB9VC,0,2280,7,4.857142857,5,4,0,0,0,0,Yale,1,0,Political Science,Debate 20hrs week captain men s ensemble 2hr week touring chorale 3hrs week toured in France extensive journalism experience invited to cover 2008 RNC by MSNBC com wrote for online magazines with five digit subscriber bases frisbee captain 3hrs wk National Merit Finalist AP Scholar with Distinction various debate speech awards in NCFCAJournalism debate were really big so I emphasized those my guess is they helped Since I was homeschooled my recommendations were from online AP classes I had taken I also had a supplemental recommendation from my debate coach since he had interacted with me in person Finally Princeton is one of the more homeschooling friendly Ivies so homeschooling was probably more of a pro than at other peer schools 
18FWDKRFUF,0,2280,7,5,5,3.9,1,0,0,0,Yale,0,0,Mathematics,president of national honor society vice president and president for two years of asian student association president of international buddies program indoor track and field outdoor track and field gifted education competitions such as brain bee linguistics and robotics ski snowboard art violin piano choir guitar art design for school mural painting taekwondo black belt church services key club member volunteer over the summer at hospital of UPENN Harvard Summer school program Japanese courses dual enrollment at Manor College and Arcadia University yoga acro yoga gymnastics helper for freshmen advanced art award 1st place printmaking in montgomery art show ap scholar with distinction 1st and 2nd places at PJAS regionals 1st and 2nd places at PJAS states 1st and 2nd and honorable mentions at Montgomery County Science Research Competition regionals honorable mention at tristate Delaware Valley science research competitionApplied through questbridge immigrated from Korea in 2002 Permanent resident of US applied for citizenship
